group_id,program_code,req_category,item_type,course_code,min_credits,max_credits,department_id,min_cgpa,notes
821,SCSPE2432M,ENROLMENT,COURSE,MGHA12H3,,,,,"Course Guidelines for Students Admitted to B.B.A. Programs Directly from High School Students must complete the following courses in their first year of study: MGEA02H3, MGEA06H3, MATA34H3, MGAB01H3, MGAB02H3, MGHA12H3, MGMA01H3 and MGTA38H3."
822,SCSPE2432M,ENROLMENT,COURSE,MGMA01H3,,,,,"Course Guidelines for Students Admitted to B.B.A. Programs Directly from High School Students must complete the following courses in their first year of study: MGEA02H3, MGEA06H3, MATA34H3, MGAB01H3, MGAB02H3, MGHA12H3, MGMA01H3 and MGTA38H3."
823,SCSPE2432M,ENROLMENT,COURSE,MGTA38H3,,,,,"Course Guidelines for Students Admitted to B.B.A. Programs Directly from High School Students must complete the following courses in their first year of study: MGEA02H3, MGEA06H3, MATA34H3, MGAB01H3, MGAB02H3, MGHA12H3, MGMA01H3 and MGTA38H3."
824,SCSPE2432M,ENROLMENT,MIN_CREDITS_TOTAL,,4.0,10.0,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
825,SCSPE2432M,ENROLMENT,COURSE,MGEA02H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
826,SCSPE2432M,ENROLMENT,COURSE,MGEA06H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
827,SCSPE2432M,ENROLMENT,COURSE,MATA34H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
828,SCSPE2432M,ENROLMENT,COURSE,MATA29H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
829,SCSPE2432M,ENROLMENT,COURSE,MATA30H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
830,SCSPE2432M,ENROLMENT,COURSE,MATA31H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
831,SCSPE2432M,ENROLMENT,COURSE,MATA32H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
832,SCSPE2432M,ENROLMENT,COURSE,MATA33H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
833,SCSPE2432M,ENROLMENT,COURSE,MATA35H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
834,SCSPE2432M,ENROLMENT,COURSE,MATA36H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
835,SCSPE2432M,ENROLMENT,COURSE,MATA37H3,,,,,"Students must have completed the following courses (or their equivalent): MGEA02H3, MGEA06H3, and MATA34H3. However [[MATA29H3 or MATA30H3 or MATA31H3 or (MATA32H3)] and [(MATA33H3) or MATA35H3 or MATA36H3 or MATA37H3]] may also be used to satisfy the calculus requirement. None of the courses listed above (or their equivalent) can be designated as CR/NCR. Of the total credits that students have completed when they apply, at least 4.0 credits just in University of Toronto courses that have been graded (i.e., not designated as CR/NCR). Students may apply until they have completed up to 10.0 credits. Students who have completed more than 10.0 credits will not be considered for admission to the Program."
836,SCSPE2432M,ENROLMENT,MIN_CGPA,,,,,2.0,"In order to remain in the Program, students must maintain a CGPA of 2.0 or higher after having attempted at least 4.0 credits. Students whose CGPA falls below 2.0 will be removed from the Program. Students removed from the program, for this reason, may request reinstatement if they complete at least 2.0 credits (none of which can be designated as CR/NCR) in the following session and raise their CGPA to at least 2.0. This opportunity will be provided only once."
837,SCSPE2432M,ENROLMENT,MIN_CREDITS_DEPT,,4.0,,,,"In order to remain in the Program, students must maintain a CGPA of 2.0 or higher after having attempted at least 4.0 credits. Students whose CGPA falls below 2.0 will be removed from the Program. Students removed from the program, for this reason, may request reinstatement if they complete at least 2.0 credits (none of which can be designated as CR/NCR) in the following session and raise their CGPA to at least 2.0. This opportunity will be provided only once."
838,SCSPE11659,ENROLMENT,COURSE,CSCA08H3,,,,,"Students must have passed the following CSC and MAT courses: CSCA08H3, CSCA67H3, MATA22H3, MATA31H3, and MATA37H3."
839,SCSPE11659,ENROLMENT,COURSE,CSCA67H3,,,,,"Students must have passed the following CSC and MAT courses: CSCA08H3, CSCA67H3, MATA22H3, MATA31H3, and MATA37H3."
840,SCSPE11659,ENROLMENT,COURSE,MATA22H3,,,,,"Students must have passed the following CSC and MAT courses: CSCA08H3, CSCA67H3, MATA22H3, MATA31H3, and MATA37H3."
841,SCSPE11659,ENROLMENT,COURSE,MATA31H3,,,,,"Students must have passed the following CSC and MAT courses: CSCA08H3, CSCA67H3, MATA22H3, MATA31H3, and MATA37H3."
